-93.187,1.489,-2.576,3746477.994,-4237648.735,-2937486.158,-1.42,-1.54,0.252,-0.635,-1.509,-9.894,0.000913,0.054745,1690507233,,,
-92.811,1.386,-2.574,3746477.959,-4237648.774,-2937486.152,-1.418,-1.509,0.214,-1.232,-0.891,-7.33,-0.012186,0.006321,1690507233,,,
-92.476,1.355,-2.598,3746477.923,-4237648.811,-2937486.147,-1.406,-1.466,0.199,-1.263,0.464,-7.308,-0.03763,-0.001746,1690507233,,,
-92.254,1.449,-2.651,3746477.888,-4237648.847,-2937486.142,-1.37,-1.475,0.254,-4.797,4.263,-14.732,-0.046423,-0.106891,1690507233,,,
-92.185,1.604,-2.667,3746477.854,-4237648.884,-2937486.134,-1.375,-1.524,0.346,3.313,5.605,-18.97,0.028343,-0.071689,1690507233,,,
-92.163,1.706,-2.672,3746477.819,-4237648.923,-2937486.124,-1.391,-1.58,0.429,2.806,4.013,-17.832,-0.010544,0.131472,1690507233,,,
-92.05,1.662,-2.599,3746477.784,-4237648.963,-2937486.113,-1.422,-1.613,0.426,2.908,-1.588,-11.862,0.072425,0.233088,1690507233,,,
-91.886,1.574,-2.573,3746477.748,-4237649.004,-2937486.104,-1.465,-1.635,0.37,1.973,-2.432,-7.899,-0.020814,0.168627,1690507233,,,
-91.722,1.512,-2.623,3746477.632,-4237648.933,-2937485.968,-1.469,-1.674,0.472,1.065,1.707,-6.378,-0.025697,0.053996,1690507233,,,
-91.563,1.498,-2.603,3746477.595,-4237648.975,-2937485.956,-1.488,-1.683,0.471,1.263,0.789,-7.715,0.022629,-0.043451,1690507234,,,
-91.45,1.53,-2.643,3746477.558,-4237649.017,-2937485.945,-1.51,-1.694,0.484,1.501,2.135,-8.71,-0.061864,-0.023242,1690507234,,,
-91.369,1.597,-2.633,3746477.52,-4237649.06,-2937485.932,-1.509,-1.723,0.545,2.371,2.645,-9.297,0.044895,0.054296,1690507234,,,
-91.313,1.651,-2.595,3746477.482,-4237649.104,-2937485.917,-1.537,-1.767,0.591,3.877,1.295,-8.627,0.021883,0.148522,1690507234,,,
-91.262,1.652,-2.561,3746477.444,-4237649.149,-2937485.902,-1.581,-1.816,0.586,3.252,-1.812,-7.953,0.028185,0.114164,1690507234,,,
-91.146,1.607,-2.533,3746477.404,-4237649.195,-2937485.888,-1.614,-1.851,0.558,1.369,-2.077,-7.283,0.019977,0.040115,1690507234,,,
-90.948,1.567,-2.498,3746477.363,-4237649.242,-2937485.875,-1.646,-1.869,0.518,0.916,-3.064,-6.752,0.002246,-0.027218,1690507234,,,
-90.747,1.561,-2.5,3746477.291,-4237649.281,-2937485.875,-1.706,-1.88,0.448,0.997,-1.104,-7.434,0.000004,-0.102259,1690507234,,,
-90.554,1.589,-2.54,3746477.248,-4237649.328,-2937485.863,-1.72,-1.908,0.46,1.736,0.963,-8.9,-0.055788,-0.13452,1690507234,,,
-90.419,1.623,-2.564,3746477.205,-4237649.376,-2937485.851,-1.721,-1.948,0.497,1.016,2.466,-10.882,0.004909,-0.141712,1690507234,,,
-90.299,1.655,-2.552,3746477.161,-4237649.425,-2937485.838,-1.713,-1.983,0.555,1.89,3.128,-12.22,0.014695,-0.096036,1690507234,,,
-90.23,1.672,-2.538,3746477.118,-4237649.474,-2937485.824,-1.732,-2.001,0.586,1.69,1.448,-11.685,-0.005047,-0.012827,1690507234,,,
-90.155,1.674,-2.531,3746477.075,-4237649.524,-2937485.809,-1.742,-2.019,0.606,1.307,1.746,-10.74,0.024166,0.011499,1690507234,,,
-90.058,1.666,-2.49,3746477.031,-4237649.575,-2937485.793,-1.753,-2.045,0.622,0.91,0.786,-10.359,0.035049,-0.019882,1690507234,,,
-89.889,1.648,-2.459,3746476.987,-4237649.626,-2937485.778,-1.773,-2.035,0.576,0.083,-1.109,-10.228,-0.000631,-0.061897,1690507234,,,
-89.717,1.66,-2.472,3746476.913,-4237649.653,-2937485.761,-1.823,-2.041,0.543,2.225,0.814,-10.622,-0.022317,-0.021367,1690507234,,,
-89.575,1.703,-2.506,3746476.867,-4237649.704,-2937485.748,-1.836,-2.051,0.56,1.887,2.343,-11.441,-0.030071,0.049531,1690507234,,,
-89.485,1.71,-2.508,3746476.821,-4237649.755,-2937485.733,-1.856,-2.097,0.609,2.327,1.772,-10.448,0.008486,0.053299,1690507234,,,
-89.404,1.692,-2.512,3746476.775,-4237649.809,-2937485.717,-1.859,-2.139,0.653,1.39,3.361,-9.79,0.000714,-0.004884,1690507234,,,
-89.322,1.674,-2.485,3746476.729,-4237649.862,-2937485.7,-1.864,-2.17,0.682,1.718,1.3,-9.725,0.010002,-0.085152,1690507234,,,
-89.267,1.682,-2.466,3746476.682,-4237649.917,-2937485.683,-1.873,-2.208,0.704,0.767,1.928,-11.508,0.012516,-0.142368,1690507234,,,
-89.221,1.692,-2.469,3746476.634,-4237649.972,-2937485.665,-1.907,-2.23,0.701,1.726,-0.578,-11.683,-0.036821,-0.14055,1690507234,,,
-89.167,1.702,-2.476,3746476.586,-4237650.028,-2937485.647,-1.946,-2.255,0.691,2.253,-2.159,-10.706,-0.005378,-0.0775,1690507234,,,
-89.1,1.716,-2.499,3746476.539,-4237650.076,-2937485.654,-1.99,-2.268,0.672,1.984,-0.895,-9.886,-0.012308,0.026164,1690507234,,,
-89.007,1.718,-2.453,3746476.489,-4237650.133,-2937485.636,-2.011,-2.295,0.686,1.211,-0.936,-9.017,0.051267,0.084926,1690507234,,,
-88.873,1.704,-2.433,3746476.439,-4237650.191,-2937485.62,-2.038,-2.294,0.649,0.823,-1.545,-8.618,-0.002786,0.102888,1690507234,,,
-88.688,1.645,-2.47,3746476.388,-4237650.249,-2937485.604,-2.058,-2.3,0.614,-0.158,0.197,-8.294,-0.03729,-0.007168,1690507234,,,
-88.491,1.572,-2.494,3746476.337,-4237650.306,-2937485.589,-2.025,-2.289,0.626,-2.01,1.824,-7.779,-0.001997,-0.095983,1690507234,,,
-88.372,1.57,-2.482,3746476.286,-4237650.363,-2937485.573,-2.011,-2.296,0.661,0.321,1.38,-8.19,0.004496,-0.136619,1690507234,,,
-88.34,1.69,-2.5,3746476.236,-4237650.421,-2937485.556,-1.999,-2.304,0.697,1.53,3.053,-12.304,-0.027848,-0.127969,1690507234,,,
-88.377,1.815,-2.487,3746476.186,-4237650.478,-2937485.537,-2.002,-2.355,0.761,2.527,2.683,-14.009,0.03673,-0.039569,1690507234,,,
-88.39,1.849,-2.425,3746476.124,-4237650.536,-2937485.525,-2.027,-2.422,0.783,3.971,0.626,-11.95,0.022385,0.010852,1690507234,,,
-88.362,1.818,-2.372,3746476.073,-4237650.598,-2937485.506,-2.079,-2.458,0.747,1.915,-2.598,-9.631,0.041893,0.06807,1690507234,,,
-88.283,1.762,-2.381,3746476.021,-4237650.66,-2937485.488,-2.125,-2.483,0.721,1.354,-0.242,-8.206,-0.033147,0.041943,1690507234,,,
-88.174,1.752,-2.427,3746475.967,-4237650.722,-2937485.47,-2.147,-2.504,0.748,1.459,3.227,-9.78,-0.022571,0.000525,1690507234,,,
-88.103,1.761,-2.423,3746475.913,-4237650.785,-2937485.451,-2.164,-2.511,0.795,1.697,2.943,-9.999,0.023748,0.033267,1690507234,,,
-88.06,1.781,-2.408,3746475.859,-4237650.848,-2937485.43,-2.175,-2.541,0.84,1.847,1.793,-9.533,-0.006803,0.019691,1690507234,,,
-88.026,1.819,-2.34,3746475.804,-4237650.912,-2937485.409,-2.201,-2.583,0.862,2.344,0.581,-10.72,0.079539,-0.016118,1690507234,,,
-87.965,1.837,-2.303,3746475.749,-4237650.977,-2937485.387,-2.254,-2.611,0.829,2.364,-2.549,-10.871,-0.020835,-0.015443,1690507234,,,
-87.844,1.834,-2.296,3746475.684,-4237651.046,-2937485.376,-2.315,-2.651,0.786,2.856,0.272,-10.738,0.018417,0.025576,1690507234,,,
-87.744,1.819,-2.305,3746475.626,-4237651.113,-2937485.356,-2.349,-2.684,0.782,2.838,1.013,-10.624,-0.009345,0.070987,1690507235,,,
-87.655,1.774,-2.357,3746475.567,-4237651.18,-2937485.337,-2.388,-2.69,0.77,0.784,-0.818,-8.426,-0.062229,0.08746,1690507235,,,
-87.588,1.75,-2.414,3746475.507,-4237651.248,-2937485.318,-2.387,-2.718,0.819,1.219,3.983,-6.961,-0.008356,0.072701,1690507235,,,
-87.558,1.758,-2.364,3746475.448,-4237651.316,-2937485.296,-2.353,-2.753,0.882,1.825,1.247,-7.142,0.053219,0.019355,1690507235,,,
-87.546,1.756,-2.316,3746475.389,-4237651.386,-2937485.274,-2.381,-2.775,0.865,0.477,-2.155,-6.684,0.011355,-0.053823,1690507235,,,
-87.543,1.786,-2.332,3746475.329,-4237651.455,-2937485.253,-2.408,-2.818,0.866,2.54,0.029,-8.506,-0.023061,-0.114885,1690507235,,,
-87.531,1.843,-2.305,3746475.269,-4237651.526,-2937485.23,-2.43,-2.871,0.891,2.857,1.293,-13.398,0.039919,-0.110066,1690507235,,,
-87.505,1.841,-2.269,3746475.216,-4237651.602,-2937485.211,-2.455,-2.888,0.881,1.207,-1.816,-13.624,0.009933,-0.017136,1690507235,,,
-87.41,1.798,-2.25,3746475.155,-4237651.675,-2937485.189,-2.491,-2.903,0.863,1.768,-0.307,-11.048,0.008427,0.087384,1690507235,,,
-87.281,1.761,-2.241,3746475.092,-4237651.747,-2937485.168,-2.5,-2.896,0.857,1.177,1.124,-9.165,-0.006803,0.110253,1690507235,,,
-87.183,1.728,-2.231,3746475.03,-4237651.82,-2937485.146,-2.525,-2.887,0.865,0.492,-2.149,-4.981,0.002095,0.095271,1690507235,,,
-87.141,1.762,-2.276,3746474.967,-4237651.893,-2937485.124,-2.548,-2.921,0.894,1.713,1.583,-5.675,-0.060686,-0.016017,1690507235,,,
-87.167,1.832,-2.281,3746474.903,-4237651.967,-2937485.101,-2.541,-3.009,0.972,4.304,4.744,-11.3,0.042371,-0.191202,1690507235,,,
-87.203,1.866,-2.187,3746474.839,-4237652.042,-2937485.076,-2.548,-3.06,1.028,3.171,0.476,-14.551,0.061063,-0.068724,1690507235,,,
-87.216,1.815,-2.132,3746474.775,-4237652.119,-2937485.05,-2.603,-3.068,1.013,2.329,-1.653,-12.313,0.020561,0.083087,1690507235,,,
-87.18,1.749,-2.137,3746474.749,-4237652.211,-2937485.062,-2.628,-3.071,0.991,0.929,0.097,-8.946,0.004293,0.17862,1690507235,,,
-87.164,1.7,-2.152,3746474.683,-4237652.289,-2937485.038,-2.647,-3.098,1.009,1.778,1.855,-7.186,-0.013399,0.118784,1690507235,,,
-87.146,1.703,-2.159,3746474.617,-4237652.367,-2937485.013,-2.684,-3.111,1.005,1.348,0.144,-8.277,0.004029,0.070934,1690507235,,,
-87.157,1.747,-2.185,3746474.55,-4237652.445,-2937484.987,-2.705,-3.149,1.026,2.789,3.019,-10.242,-0.014587,0.102429,1690507235,,,
-87.15,1.704,-2.125,3746474.482,-4237652.525,-2937484.961,-2.715,-3.214,1.055,2.384,-0.423,-8.614,0.064585,0.03512,1690507235,,,
-87.1,1.622,-2.058,3746474.414,-4237652.606,-2937484.935,-2.754,-3.262,1.02,2.411,-2.251,-6.85,0.027931,-0.051864,1690507235,,,
-87.031,1.593,-2.07,3746474.345,-4237652.687,-2937484.91,-2.786,-3.283,0.986,1.571,0.256,-9.065,-0.0284,-0.112097,1690507235,,,
-86.967,1.607,-2.107,3746474.275,-4237652.77,-2937484.885,-2.809,-3.291,1.009,1.861,1.424,-9.681,-0.022718,0.035584,1690507235,,,
-86.962,1.58,-2.104,3746474.201,-4237652.855,-2937484.866,-2.824,-3.301,1.06,0.447,1.537,-6.9,0.024279,0.129458,1690507235,,,
-86.973,1.526,-2.069,3746474.13,-4237652.938,-2937484.839,-2.82,-3.354,1.102,1.388,1.369,-5.306,0.025589,-0.095411,1690507235,,,
-87.006,1.541,-2.031,3746474.06,-4237653.022,-2937484.811,-2.828,-3.417,1.102,2.046,0.533,-10.328,0.016464,-0.339499,1690507235,,,
-87.009,1.626,-2.004,3746473.988,-4237653.107,-2937484.783,-2.862,-3.439,1.108,2.299,1.692,-16.484,0.012475,-0.249424,1690507235,,,
-86.988,1.702,-1.944,3746473.916,-4237653.193,-2937484.754,-2.9,-3.431,1.149,2.783,0.914,-17.136,0.063809,0.14428,1690507235,,,
-86.933,1.683,-1.892,3746473.843,-4237653.279,-2937484.725,-2.962,-3.405,1.149,1.258,-2.695,-9.999,0.026689,0.466677,1690507235,,,
-86.866,1.576,-1.886,3746473.769,-4237653.365,-2937484.697,-3.006,-3.433,1.143,1.749,-1.357,-1.404,0.011187,0.369512,1690507235,,,
-86.812,1.468,-1.892,3746473.694,-4237653.453,-2937484.669,-3.009,-3.495,1.15,0.217,1.085,0.748,-0.000799,-0.073738,1690507235,,,
-86.741,1.461,-1.92,3746473.605,-4237653.536,-2937484.642,-3.032,-3.549,1.118,1.652,-0.025,-5.905,-0.056232,-0.470368,1690507235,,,
-86.741,1.546,-1.958,3746473.528,-4237653.625,-2937484.613,-3.031,-3.631,1.148,3.245,4.06,-16.744,-0.001963,-0.578931,1690507235,,,
-86.71,1.619,-1.861,3746473.452,-4237653.715,-2937484.582,-3.024,-3.666,1.217,3.023,0.802,-23.214,0.069493,-0.265532,1690507235,,,
-86.63,1.597,-1.731,3746473.376,-4237653.806,-2937484.552,-3.07,-3.61,1.172,-0.009,-4.205,-19.938,0.073497,0.244805,1690507235,,,
-86.477,1.454,-1.708,3746473.298,-4237653.896,-2937484.524,-3.133,-3.572,1.132,-0.135,-3.273,-8.166,0.000445,0.478302,1690507235,,,
-86.391,1.31,-1.748,3746473.22,-4237653.987,-2937484.496,-3.147,-3.578,1.14,-0.007,1.06,0.969,-0.031351,0.26615,1690507235,,,
-86.387,1.274,-1.773,3746473.142,-4237654.077,-2937484.468,-3.125,-3.631,1.141,0.505,1.033,-1.025,-0.020786,-0.263646,1690507236,,,
-86.455,1.384,-1.805,3746473.064,-4237654.168,-2937484.439,-3.102,-3.721,1.164,2.339,1.833,-12.294,-0.046648,-0.656751,1690507236,,,
-86.547,1.562,-1.773,3746472.979,-4237654.267,-2937484.419,-3.111,-3.793,1.217,4.207,4.297,-24.61,0.046297,-0.519949,1690507236,,,
-86.664,1.69,-1.716,3746472.9,-4237654.36,-2937484.387,-3.155,-3.809,1.274,4.23,3.904,-29.22,0.060466,0.066943,1690507236,,,
-86.788,1.658,-1.678,3746472.82,-4237654.455,-2937484.355,-3.219,-3.799,1.329,4.337,6.102,-21.558,0.028445,0.699946,1690507236,,,
-86.91,1.501,-1.61,3746472.74,-4237654.551,-2937484.322,-3.257,-3.764,1.365,0.469,2.692,-7.665,0.097811,0.981595,1690507236,,,
-87.089,1.355,-1.602,3746472.66,-4237654.647,-2937484.289,-3.31,-3.752,1.317,0.808,0.427,2.345,0.004818,0.7569,1690507236,,,
-87.254,1.303,-1.702,3746472.577,-4237654.742,-2937484.258,-3.345,-3.802,1.279,1.13,4.13,2.863,-0.052902,0.279741,1690507236,,,
-87.453,1.351,-1.643,3746472.494,-4237654.838,-2937484.226,-3.317,-3.899,1.33,3.259,4.815,-4.839,0.128723,-0.146507,1690507236,,,
-87.632,1.449,-1.474,3746472.411,-4237654.936,-2937484.192,-3.349,-3.964,1.304,3.404,-1.527,-15.061,0.089937,-0.245978,1690507236,,,
-87.762,1.514,-1.357,3746472.33,-4237655.051,-2937484.179,-3.43,-3.975,1.206,2.746,-3.662,-19.415,0.083506,-0.071104,1690507236,,,
-87.831,1.53,-1.349,3746472.243,-4237655.15,-2937484.15,-3.522,-3.971,1.137,3.157,-2.531,-16.46,-0.029859,0.274432,1690507236,,,
-87.908,1.477,-1.367,3746472.154,-4237655.25,-2937484.122,-3.572,-3.987,1.113,1.973,-0.266,-10.99,-0.006064,0.406644,1690507236,,,
-88.033,1.412,-1.353,3746472.065,-4237655.351,-2937484.095,-3.596,-3.995,1.127,1.404,1.772,-5.797,0.025647,0.415216,1690507236,,,
-88.204,1.401,-1.349,3746471.976,-4237655.451,-2937484.067,-3.614,-4.008,1.136,2.07,3.015,-4.09,-0.004749,0.298306,1690507236,,,
-88.364,1.391,-1.294,3746471.886,-4237655.552,-2937484.038,-3.617,-4.028,1.151,1.673,0.793,-4.514,0.078862,0.089741,1690507236,,,
-88.473,1.373,-1.221,3746471.796,-4237655.653,-2937484.009,-3.643,-4.038,1.129,0.981,-3.78,-5.292,0.02791,-0.002309,1690507236,,,
-88.592,1.377,-1.277,3746471.704,-4237655.755,-2937483.982,-3.695,-4.045,1.053,2,-4,-6.173,-0.090231,-0.040005,1690507236,,,
-88.737,1.382,-1.35,3746471.606,-4237655.897,-2937483.979,-3.726,-4.082,1.052,0.582,-2.77,-5.242,-0.022927,0.002493,1690507236,,,
-88.907,1.399,-1.384,3746471.513,-4237656,-2937483.952,-3.717,-4.127,1.124,0.81,0.167,-4.266,-0.013013,0.044796,1690507236,,,
-89.04,1.412,-1.296,3746471.42,-4237656.104,-2937483.923,-3.73,-4.155,1.154,1.125,-3.506,-2.744,0.087536,0.073701,1690507236,,,
-89.159,1.436,-1.249,3746471.327,-4237656.209,-2937483.894,-3.776,-4.194,1.141,1.555,-3.16,-3.219,0.01239,0.050519,1690507236,,,
-89.182,1.437,-1.229,3746471.232,-4237656.315,-2937483.866,-3.817,-4.235,1.12,2.122,-2.414,-4.469,0.018081,0.008336,1690507236,,,
-89.146,1.424,-1.215,3746471.136,-4237656.421,-2937483.838,-3.847,-4.267,1.115,1.357,0.376,-5.866,0.016611,-0.026894,1690507236,,,
-89.092,1.448,-1.209,3746471.04,-4237656.528,-2937483.81,-3.871,-4.291,1.139,2.041,1.066,-7.164,0.016504,0.026261,1690507236,,,
-89.046,1.48,-1.167,3746470.943,-4237656.636,-2937483.78,-3.891,-4.324,1.184,2.029,3.001,-8.421,0.062567,0.125012,1690507236,,,
-89.011,1.496,-1.109,3746470.849,-4237656.752,-2937483.772,-3.913,-4.354,1.204,2.02,0.339,-9.542,0.034914,0.14512,1690507236,,,
-88.983,1.519,-1.082,3746470.751,-4237656.861,-2937483.742,-3.953,-4.381,1.168,2.406,-1.024,-12.044,0.022564,0.144084,1690507236,,,
-88.92,1.499,-1.117,3746470.652,-4237656.971,-2937483.713,-3.968,-4.416,1.152,0.648,3.373,-11.992,-0.012587,0.099298,1690507236,,,
-88.834,1.472,-1.157,3746470.553,-4237657.082,-2937483.685,-4.002,-4.438,1.134,1.899,3.725,-11.059,-0.037482,0.063907,1690507236,,,
-88.809,1.442,-1.151,3746470.453,-4237657.193,-2937483.656,-3.995,-4.482,1.183,0.686,5.366,-11.774,0.050575,-0.027913,1690507236,,,
-88.803,1.421,-1.103,3746470.353,-4237657.305,-2937483.626,-3.991,-4.509,1.222,0.56,3.329,-12.302,0.011911,-0.149698,1690507236,,,
-88.839,1.448,-1.04,3746470.252,-4237657.418,-2937483.595,-4.004,-4.529,1.23,1.8,0.384,-13.908,0.04453,-0.286702,1690507236,,,
-88.894,1.503,-1.011,3746470.151,-4237657.53,-2937483.564,-4.039,-4.545,1.224,1.296,-1.108,-13.796,-0.020636,-0.314818,1690507236,,,
-88.926,1.551,-0.97,3746469.998,-4237657.632,-2937483.509,-4.093,-4.561,1.207,0.527,-4.181,-13.251,0.026268,-0.26088,1690507236,,,
-88.9,1.566,-0.924,3746469.895,-4237657.746,-2937483.479,-4.126,-4.553,1.154,-1.242,-4.006,-12.967,0.01547,-0.186402,1690507236,,,
-88.854,1.563,-0.927,3746469.791,-4237657.86,-2937483.451,-4.157,-4.545,1.112,0.221,-0.888,-12.422,-0.034736,-0.053249,1690507236,,,
-88.861,1.549,-0.97,3746469.687,-4237657.973,-2937483.423,-4.159,-4.544,1.095,-0.229,0.804,-12.555,-0.033126,-0.04819,1690507236,,,
-88.969,1.552,-1.031,3746469.583,-4237658.087,-2937483.396,-4.15,-4.565,1.116,0.023,1.672,-10.322,-0.035184,-0.016319,1690507237,,,
-89.166,1.588,-1.087,3746469.479,-4237658.201,-2937483.368,-4.173,-4.58,1.128,2.274,0.783,-7.624,-0.043504,0.004089,1690507237,,,
-89.4,1.628,-1.063,3746469.374,-4237658.317,-2937483.339,-4.192,-4.638,1.203,2.582,1.014,-7.2,0.071228,0.023725,1690507237,,,
-89.624,1.64,-0.964,3746469.269,-4237658.433,-2937483.308,-4.228,-4.678,1.218,2.316,-2.037,-7.646,0.045571,0.080657,1690507237,,,
-89.846,1.628,-0.896,3746469.126,-4237658.544,-2937483.248,-4.283,-4.714,1.189,1.89,-1.555,-9.096,0.059863,0.028574,1690507237,,,
-90.023,1.618,-0.872,3746469.018,-4237658.662,-2937483.219,-4.332,-4.721,1.154,1.22,-0.465,-9.287,-0.004072,0.017749,1690507237,,,
-90.196,1.611,-0.883,3746468.91,-4237658.78,-2937483.191,-4.366,-4.73,1.13,1.135,-0.692,-8.591,-0.010694,-0.043683,1690507237,,,
-90.376,1.631,-0.876,3746468.8,-4237658.899,-2937483.162,-4.396,-4.745,1.128,1.868,-1.448,-6.574,0.009245,-0.076613,1690507237,,,
-90.573,1.719,-0.843,3746468.69,-4237659.018,-2937483.134,-4.427,-4.783,1.139,3.018,-3.91,-7.376,0.02787,0.027783,1690507237,,,
-90.748,1.767,-0.809,3746468.579,-4237659.139,-2937483.105,-4.474,-4.836,1.105,3.765,-3.613,-9.055,0.023441,0.099606,1690507237,,,
-90.902,1.738,-0.841,3746468.466,-4237659.26,-2937483.078,-4.515,-4.884,1.041,1.286,-1.358,-11.438,-0.021419,-0.012178,1690507237,,,
-91.015,1.676,-0.889,3746468.353,-4237659.383,-2937483.052,-4.543,-4.902,1.066,1.336,5.629,-11.009,0.004668,-0.058448,1690507237,,,
-91.16,1.641,-0.871,3746468.228,-4237659.506,-2937483.042,-4.534,-4.914,1.136,1.197,4.029,-11.736,0.008599,-0.206722,1690507237,,,
-91.314,1.684,-0.806,3746468.114,-4237659.628,-2937483.014,-4.561,-4.902,1.155,1.022,-1.796,-10.677,0.033924,-0.112505,1690507237,,,
-91.44,1.811,-0.771,3746468,-4237659.75,-2937482.985,-4.598,-4.898,1.152,2.239,-2.762,-9.73,0.006834,0.144778,1690507237,,,
-91.536,1.928,-0.723,3746467.885,-4237659.874,-2937482.956,-4.647,-4.97,1.142,3.756,-0.386,-12,0.069756,0.171787,1690507237,,,
-91.522,1.903,-0.674,3746467.768,-4237659.999,-2937482.928,-4.691,-5.033,1.095,2.572,-0.567,-11.539,0.002445,0.011061,1690507237,,,
-91.449,1.834,-0.673,3746467.65,-4237660.126,-2937482.901,-4.737,-5.097,1.048,2.546,-0.401,-10.738,0.002639,-0.109381,1690507237,,,
-91.326,1.722,-0.659,3746467.531,-4237660.253,-2937482.875,-4.754,-5.129,1.051,1.237,-1.402,-8.698,0.008211,-0.116563,1690507237,,,
-91.226,1.645,-0.688,3746467.412,-4237660.382,-2937482.849,-4.786,-5.131,1.048,0.156,-0.433,-8.395,-0.052397,-0.083388,1690507237,,,
-91.19,1.633,-0.75,3746467.293,-4237660.507,-2937482.846,-4.808,-5.11,1.068,0.547,5.683,-9.14,-0.01431,-0.023804,1690507237,,,
-91.271,1.651,-0.707,3746467.173,-4237660.635,-2937482.818,-4.784,-5.144,1.207,2.255,3.879,-9.562,0.071433,-0.056181,1690507237,,,
-91.411,1.71,-0.547,3746467.053,-4237660.763,-2937482.787,-4.821,-5.163,1.231,2.374,-2.768,-9.91,0.125246,0.112984,1690507237,,,
-91.608,1.744,-0.459,3746466.932,-4237660.893,-2937482.757,-4.869,-5.195,1.148,1.743,-4.313,-11.847,0.036042,0.059637,1690507237,,,
-91.75,1.714,-0.406,3746466.81,-4237661.024,-2937482.729,-4.906,-5.235,1.089,1.072,-1.385,-11.972,0.055887,-0.072283,1690507237,,,
-91.856,1.658,-0.393,3746466.686,-4237661.155,-2937482.703,-4.953,-5.235,0.986,0.046,-7.45,-10.267,-0.031194,-0.096665,1690507237,,,
-91.943,1.598,-0.43,3746466.562,-4237661.286,-2937482.679,-4.987,-5.23,0.931,1.031,-2.731,-6.931,-0.013805,-0.024418,1690507237,,,
-92.038,1.608,-0.45,3746466.437,-4237661.417,-2937482.656,-5.004,-5.227,0.943,0.991,-0.947,-7.519,-0.000917,0.049355,1690507237,,,
-92.206,1.665,-0.487,3746466.298,-4237661.543,-2937482.652,-5.035,-5.218,0.943,-0.012,1.488,-10.399,-0.026898,0.036345,1690507237,,,
-92.391,1.712,-0.557,3746466.171,-4237661.673,-2937482.628,-5.071,-5.246,0.999,2.415,5.607,-9.641,-0.022053,-0.013521,1690507237,,,
-92.585,1.746,-0.509,3746466.044,-4237661.805,-2937482.602,-5.085,-5.29,1.07,3.428,-0.109,-7.696,0.052895,0.021311,1690507237,,,
-92.728,1.805,-0.426,3746465.917,-4237661.938,-2937482.575,-5.11,-5.336,1.051,1.707,-1.882,-11.337,0.038099,0.018711,1690507237,,,
-92.751,1.799,-0.414,3746465.789,-4237662.072,-2937482.55,-5.14,-5.376,1.005,0.996,0.391,-11.606,-0.001209,-0.06787,1690507237,,,
-92.68,1.768,-0.431,3746465.66,-4237662.207,-2937482.525,-5.177,-5.419,0.99,3.304,-1.402,-9.728,-0.027694,-0.05985,1690507237,,,
